Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,COAST COLLEGES OCC 6D,2701 Fairview Rd,,Costa Mesa,CA,92626,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.670761,-117.909199,2026-03-02,322315,2026-03-02 03:16:25 UTC,,,,2023-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GRATON CASINO CHARGER 8,288 Golf Course Dr W,,Rohnert Park,CA,94928,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,38.361558,-122.72439,2026-03-02,322322,2026-03-02 03:17:27 UTC,,,,2023-12-08,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GRATON CASINO CHARGER 9,288 Golf Course Dr W,,Rohnert Park,CA,94928,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,38.362037,-122.724324,2026-03-02,322324,2026-03-02 03:17:27 UTC,,,,2023-12-08,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WEHO 559 NRWCH,559 Norwich Dr,,Los Angeles,CA,90048,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.081424,-118.381861,2026-03-02,322327,2026-03-02 03:18:23 UTC,,,,2023-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GF4EVA MT SHASTA PL1,160 Morgan Way,,Mount Shasta,CA,96067,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,41.309593,-122.316505,2026-03-02,322331,2026-03-02 03:18:24 UTC,,,,2023-12-08,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SANDBOX SOLANA OFFICE-10,343 Hwy 101,P2 - Office,Solana Beach,CA,92075,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.987611,-117.271194,2026-03-02,322385,2026-03-02 03:11:48 UTC,,,,2023-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY_OF_VERNON 1850 E25TH-10,1810 E 25th St,,Vernon,CA,90058,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.01438,-118.238108,2026-03-02,322482,2026-03-02 03:18:29 UTC,,,,2023-12-11,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY_OF_VERNON 1850 E25TH-9,1810 E 25th St,,Vernon,CA,90058,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.014385,-118.238088,2026-03-02,322483,2026-03-02 03:18:29 UTC,,,,2023-12-11,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY_OF_VERNON 1850 E25TH-7,1810 E 25th St,,Vernon,CA,90058,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.014426,-118.238047,2026-03-02,322484,2026-03-02 03:18:29 UTC,,,,2023-12-11,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY_OF_VERNON 1850 E25TH-6,1810 E 25th St,,Vernon,CA,90058,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.014444,-118.238026,2026-03-02,322485,2026-03-02 03:18:29 UTC,,,,2023-12-11,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY_OF_VERNON 1850 E25TH-5,1810 E 25th St,,Vernon,CA,90058,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.014458,-118.238006,2026-03-02,322486,2026-03-02 03:18:29 UTC,,,,2023-12-11,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY_OF_VERNON 1850 E25TH-4,1810 E 25th St,,Vernon,CA,90058,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.014472,-118.237985,2026-03-02,322487,2026-03-02 03:18:30 UTC,,,,2023-12-11,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY_OF_VERNON 1850 E25TH-3,1810 E 25th St,,Vernon,CA,90058,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.014481,-118.237958,2026-03-02,322488,2026-03-02 03:18:30 UTC,,,,2023-12-11,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY_OF_VERNON 1850 E25TH-8,1810 E 25th St,,Vernon,CA,90058,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.014405,-118.238069,2026-03-02,322489,2026-03-02 03:18:30 UTC,,,,2023-12-11,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY_OF_VERNON 1850 E25TH-2,1821 E 25th St,,Vernon,CA,90058,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.014493,-118.237939,2026-03-02,322490,2026-03-02 03:18:34 UTC,,,,2023-12-11,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,101 S ELLSWORTH STATION 2,101 S Ellsworth Ave,Parking Level G,San Mateo,CA,94401,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.566376,-122.324277,2026-03-02,322518,2026-03-02 03:16:34 UTC,,,,2023-12-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,101 S ELLSWORTH STATION 1,101 S Ellsworth Ave,Parking Level G,San Mateo,CA,94401,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.566367,-122.324277,2026-03-02,322519,2026-03-02 03:16:35 UTC,,,,2023-12-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MCDONLALD'S MCD ESCALON,1960 McHenry Ave,Mcdonalds 40709,Escalon,CA,95320,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.790215,-120.996484,2026-03-02,322528,2026-03-02 03:18:21 UTC,,,,2023-12-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SCUSD Central Kitchen,3101 Redding Ave,,Sacramento,CA,95820,,855-885-9571,E,,Public,24 hours daily,,,,,,6,,,OpConnect,https://opconnect-ev.com,GPS,38.54563,-121.422546,2026-03-02,322537,2026-03-02 04:48:04 UTC,,,,2023-12-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Solano County - County Administration Center Parking Structure,675 Texas St,,Fairfield,CA,94533,,707-784-6335,E,,Public,24 hours daily,,,,,,8,,,Non-Networked,,200-8,38.2491,-122.0416,2025-06-06,322626,2026-02-02 23:16:24 UTC,LG,,,2013-07-23,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,CITYOFTEMECULA PKING GARAGE W,41000 Main St,3rd Floor Parking Garage,Temecula,CA,92590,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.494175,-117.14688,2026-03-02,322642,2026-03-02 01:46:42 UTC,,,,2023-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SONNY BONO STATION 1,906 W Sinclair Rd,Parking Lot,Calipatria,CA,92233,,888-758-4389,E,,Public,Mon: 6:00am-6:00pm; Tue: 6:00am-6:00pm; Wed: 6:00am-6:00pm; Thu: 6:00am-6:00pm; Fri: 6:00am-6:00pm; Sat: 6:00am-6:00pm; Sun: 6:00am-6:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.176993,-115.615594,2026-03-02,322661,2026-03-02 03:16:26 UTC,,,,2023-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,DGS ARC 5 ESTRELLA,9813 Estrella Dr,,Spring Valley,CA,91977,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.753763,-116.984429,2026-03-02,322671,2026-03-02 03:17:22 UTC,,,,2023-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,KINECTA OPS CENTER VIS,2100 Park Place,Parking lot,El Segundo,CA,90245,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.904194,-118.388135,2026-03-02,322759,2026-03-02 02:04:25 UTC,,,,2023-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SACRAMENTO SACY-PUB-3,South Area Corp Yard (SACY) 5730 24th Street,Near front entry,Sacramento,CA,95822,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.52027,-121.48437,2026-03-02,322760,2026-03-02 02:04:50 UTC,,,,2023-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,KINECTA KFCU MAN BEACH2,1100 Manhattan Beach Blvd,,Manhattan Beach,CA,90266,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.887132,-118.395618,2026-03-02,322761,2026-03-02 02:45:17 UTC,,,,2023-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,KINECTA KFCU MAN BEACH1,1100 Manhattan Beach Blvd,,Manhattan Beach,CA,90266,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.887158,-118.395623,2026-03-02,322762,2026-03-02 02:45:18 UTC,,,,2023-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,KINECTA KINECTA FCU,1120 N Sepulveda Blvd,,Manhattan Beach,CA,90266,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.887096,-118.395752,2026-03-02,322763,2026-03-02 02:47:27 UTC,,,,2023-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WCH POWER 1 WEIRDC1,8323 E La Palma Ave,,Anaheim,CA,92807,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,33.875743,-117.751203,2026-03-02,322766,2026-03-02 03:16:16 UTC,,,,2023-12-15,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WCH POWER 1 WEIRDC2,8323 E La Palma Ave,Across from service,Anaheim,CA,92807,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,33.875753,-117.751184,2026-03-02,322767,2026-03-02 03:16:36 UTC,,,,2023-12-15,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BELLARMINE PARKING 21,795 Stockton Ave,Parking garage,San Jose,CA,95126,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.342071,-121.91535,2026-03-02,322768,2026-03-02 03:16:46 UTC,,,,2023-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BELLARMINE PARKING 22,795 Stockton Ave,Parking garage,San Jose,CA,95126,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.342165,-121.915436,2026-03-02,322770,2026-03-02 03:16:59 UTC,,,,2023-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Beachwalk Shopping Center - Tesla Supercharger,437 Hwy 101,,Solana Beach,CA,92075,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,32.9863393,-117.2716338,2024-07-01,322832,2025-02-12 00:16:32 UTC,P,,,2023-12-14,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Lucky's Travel Plaza - Tesla Supercharger,90  Cisco Rd,,Soda Springs,CA,95728,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,39.30844,-120.545506,2024-07-01,322834,2025-02-12 00:16:32 UTC,P,,,2023-12-14,,,,,TESLA,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,"Vernon, CA - E 25th St - Tesla Supercharger",1850 E 25th St,,Vernon,CA,90058,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,34.014437,-118.238088,2024-07-01,322837,2025-02-12 00:16:32 UTC,P,,,2023-12-14,,,,,TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,The Shops at Livermore - Tesla Supercharger,3020 West Jack London Boulevard,,Livermore,CA,94551,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,37.696161,-121.844205,2024-07-01,322839,2025-02-12 00:16:32 UTC,P,,,2023-12-14,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,LFCA LFCA 1,22921 Ridge Rte Dr,LFCA members only,Lake Forest,CA,92630,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.630436,-117.703354,2026-03-02,322867,2026-03-02 02:30:31 UTC,,,,2023-12-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,THE SEA RANCH ENCLOSED SINGLE,60 Sea Walk Dr,Station is located on left side of enclosed guest parking lot,Sea Ranch,CA,95497,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.67936,-123.427545,2026-03-02,322892,2026-03-02 03:19:06 UTC,,,,2023-12-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,6360 Fountain Square Dr,6360 Fountain Square Dr,,Citrus Heights,CA,95621,,866-816-7584,E,,Public,24 hours daily,,,,,,4,,,EV Connect,https://www.evconnect.com,GPS,38.682611,-121.297641,2026-03-02,322894,2026-03-02 04:55:41 UTC,,,,2023-12-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Lafayette Park Hotel and Spa,3287 Mt. Diablo Blvd.,,Lafayette,CA,94549,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,37.89604,-122.1009198,2026-03-02,322933,2026-03-02 00:14:46 UTC,,,,2018-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PPH PPH 05&06,1717s Disneyland Dr,4th floor of Parking Structure,Anaheim,CA,92805,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.806158,-117.925264,2026-03-02,322957,2026-03-02 03:18:33 UTC,,,,2023-12-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Aptos Branch Library,7695 Soquel Drive,,Aptos,CA,95003,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,36.981458,-121.908959,2026-03-02,323011,2026-03-02 00:56:06 UTC,,,,2023-12-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GOP2 GOP 2/PUBLIC 3,750 Gateway Blvd,,South San Francisco,CA,94080,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.660064,-122.395439,2026-03-02,323055,2026-03-02 03:17:40 UTC,,,,2023-12-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GOP2 GOP 2/PUBLIC 2,760 Gateway Blvd,,South San Francisco,CA,94080,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.660064,-122.395439,2026-03-02,323056,2026-03-02 03:17:40 UTC,,,,2023-12-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GOP2 GOP 2/PUBLIC 1,760 Gateway Blvd,,South San Francisco,CA,94080,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.660064,-122.395439,2026-03-02,323057,2026-03-02 03:17:40 UTC,,,,2023-12-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GOLETA ESTORAGE EV CHARGER 1,6864 Cortona Dr,,Goleta,CA,93117,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.432347,-119.869229,2026-03-02,323058,2026-03-02 03:17:42 UTC,,,,2023-12-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GOLETA ESTORAGE EV CHARGER 2,6864 Cortona Dr,,Goleta,CA,93117,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.432653,-119.869398,2026-03-02,323059,2026-03-02 03:17:42 UTC,,,,2023-12-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TR AIRPORT EV2,10356 Truckee Airport Rd,,Truckee,CA,96161,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.318826,-120.14486,2026-03-02,323081,2026-03-02 03:19:12 UTC,,,,2023-12-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TR AIRPORT EV1,10356 Truckee Airport Rd,,Truckee,CA,96161,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.318832,-120.144885,2026-03-02,323082,2026-03-02 03:19:12 UTC,,,,2023-12-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SOCIETY RUBY RUBY 3,101 River Pk Dr,Sp 190 Comm,San Diego,CA,92108,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.764363,-117.16737,2026-03-02,323121,2026-03-02 03:06:04 UTC,,,,2023-12-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SOCIETY RUBY RUBY 2,101 River Pk Dr,Sp 159 & 160,San Diego,CA,92108,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.764333,-117.166929,2026-03-02,323122,2026-03-02 03:06:04 UTC,,,,2023-12-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SOCIETY RUBY RUBY 1,101 River Pk Dr,Sp151 & 152,San Diego,CA,92108,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.76431,-117.166809,2026-03-02,323123,2026-03-02 03:06:05 UTC,,,,2023-12-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SOCIETY RUBY RUBY 4,101 River Pk Dr,SP 155 & 157,San Diego,CA,92108,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.764352,-117.166855,2026-03-02,323134,2026-03-02 03:15:35 UTC,,,,2023-12-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MICHAEL STATION 1,1201 Sutter St,,San Francisco,CA,94109,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.787641,-122.420268,2026-03-02,323147,2026-03-02 03:19:13 UTC,,,,2023-12-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UCSD - P707 DCFC,3671 Voigt Dr,Voigt Drive and Campus Point Drive,La Jolla,CA,92037,,,E,,Public,24 hours daily; ChargePoint app,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,32.881424,-117.22335,2025-11-13,323234,2026-02-02 23:16:24 UTC,SG,,,2021-12-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,PAY_LOT,,,,,,,"Public charging: $0.70 per kWh M-F, $0.55 per kWh Sat-Sun; Charge club (campus affiliates): $0.55 per kWh",,,,,,,,,,false,,,,,,,,LD,true,
ELEC,UCSD Hopkins,9800 Hopkins Dr,Voigt Drive and Hopkins Drive,La Jolla,CA,92037,,,E,,Public - Credit card at all times,24 hours daily; PowerFlex App,ACCOUNT_BALANCE,,,,,30,,,POWERFLEX,https://www.powerflex.com,GPS,32.883572,-117.23895,2025-11-13,323240,2026-02-02 23:16:24 UTC,SG,,,2022-12-01,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PAY_GARAGE,,,,,,,"Public charging: $0.50 per kWh M-F, $0.40 per kWh Sat-Sun; Charge club (campus affiliates): $0.40 per kWh",,,,,,,,,SOLAR,false,,,,,,,,LD,true,
ELEC,UCSD Pangea,9834 Scholars Dr N,Pangea Drive and Scholars Drive N,La Jolla,CA,92093,,,E,,Public - Credit card at all times,24 hours daily; PowerFlex App,ACCOUNT_BALANCE,,,,,50,,,POWERFLEX,https://www.powerflex.com,GPS,32.8841835522881,-117.242858920666,2025-11-13,323242,2026-02-02 23:16:24 UTC,SG,,,2023-06-01,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PAY_GARAGE,,,,,,,"Public charging: $0.50 per kWh M-F, $0.40 per kWh Sat-Sun; Charge club (campus affiliates): $0.40 per kWh",,,,,,,,,,false,,,,,,,,LD,true,
ELEC,UCSD - MCTF,8890 Biological Grade,La Jolla Shores Drive & La Jolla Shores Ln,San Diego,CA,92037,,,E,,Public - Credit card at all times,24 hours daily; PowerFlex App,ACCOUNT_BALANCE,,,,,4,,,POWERFLEX,https://www.powerflex.com,GPS,32.87141,-117.2522,2025-11-13,323246,2026-02-02 23:16:24 UTC,SG,,,2024-04-10,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PAY_LOT,,,,,,,"Public charging: $0.50 per kWh M-F, $0.40 per kWh Sat-Sun; Charge club (campus affiliates): $0.40 per kWh",,,,,,,,,,false,,,,,,,,LD,true,
ELEC,UCSD - P001,8610 Kennel Way,Kennel Way,San Diego,CA,92037,,,E,,Public - Credit card at all times,24 hours daily; PowerFlex App,ACCOUNT_BALANCE,,,,,10,,,POWERFLEX,https://www.powerflex.com,GPS,32.864450515,-117.253853682,2025-11-13,323247,2026-02-02 23:16:24 UTC,SG,,,2024-03-06,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PAY_LOT,,,,,,,"Public charging: $0.50 per kWh M-F, $0.40 per kWh Sat-Sun; Charge club (campus affiliates): $0.40 per kWh",,,,,,,,,,false,,,,,,,,LD,true,
ELEC,UCSD - Theatre District,9135 Scholars Dr S,Scholars Drive S & Revelle College Drive,La Jolla,CA,92037,,,E,,Public - Credit card at all times,24 hours daily; EVgo App,,,,,,117,,,POWERFLEX,https://www.powerflex.com,GPS,32.87266435,-117.2426539,2025-11-13,323248,2026-02-02 23:16:24 UTC,SG,,,2023-11-30,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PAY_GARAGE,,,,,,,"Public charging: $0.50 per kWh M-F, $0.40 per kWh Sat-Sun; Charge club (campus affiliates): $0.40 per kWh",,,,,,,,,,false,,,,,,,,LD,true,
